algorithm,round,test_reward,timestamp
"DQN (standard lr=0.0005, h=128)",13600,554.2818080049841,2025-10-31T15:29:20.661455
"DQN (standard lr=0.0005, h=128)",13800,554.452785239682,2025-10-31T15:29:20.661457
"DQN (standard lr=0.0005, h=128)",14000,553.6107947832061,2025-10-31T15:29:20.661458
"DQN (standard lr=0.0005, h=128)",14200,553.927375305416,2025-10-31T15:29:20.661460
"DQN (standard lr=0.0005, h=128)",14400,554.0567390344561,2025-10-31T15:29:20.661461
"DQN (standard lr=0.0005, h=128)",14600,554.559859437546,2025-10-31T15:29:20.661463
"DQN (standard lr=0.0005, h=128)",14800,553.960237080234,2025-10-31T15:29:20.661464
"DQN (standard lr=0.0005, h=128)",15000,553.941435292356,2025-10-31T15:29:20.661466
"DQN (target, update frequency=100)",0,541.206428381746,2025-10-31T15:30:01.391699
"DQN (target, update frequency=100)",200,541.5853384363161,2025-10-31T15:30:01.391714
"DQN (target, update frequency=100)",400,547.8912566525461,2025-10-31T15:30:01.391716
"DQN (target, update frequency=100)",600,552.0618642849261,2025-10-31T15:30:01.391718
"DQN (target, update frequency=100)",800,549.4290155043341,2025-10-31T15:30:01.391720
"DQN (target, update frequency=100)",1000,552.5536097026301,2025-10-31T15:30:01.391722
"DQN (target, update frequency=100)",1200,551.4981167403361,2025-10-31T15:30:01.391724
"DQN (target, update frequency=100)",1400,553.874819440172,2025-10-31T15:30:01.391725
"DQN (target, update frequency=100)",1600,554.90557193996,2025-10-31T15:30:01.391727
"DQN (target, update frequency=100)",1800,551.4031001574681,2025-10-31T15:30:01.391728
"DQN (target, update frequency=100)",2000,550.8190879077041,2025-10-31T15:30:01.391730
"DQN (target, update frequency=100)",2200,551.39600397178,2025-10-31T15:30:01.391732
"DQN (target, update frequency=100)",2400,554.0246109769961,2025-10-31T15:30:01.391733
"DQN (target, update frequency=100)",2600,549.83078523576,2025-10-31T15:30:01.391735
"DQN (target, update frequency=100)",2800,553.3299189644141,2025-10-31T15:30:01.391737
"DQN (target, update frequency=100)",3000,553.918997709432,2025-10-31T15:30:01.391738
"DQN (target, update frequency=100)",3200,554.387407691324,2025-10-31T15:30:01.391740
"DQN (target, update frequency=100)",3400,550.4486180702861,2025-10-31T15:30:01.391741
"DQN (target, update frequency=100)",3600,553.128154414714,2025-10-31T15:30:01.391743
"DQN (target, update frequency=100)",3800,553.7804179451861,2025-10-31T15:30:01.391745
"DQN (target, update frequency=100)",4000,553.2589478972701,2025-10-31T15:30:01.391746
"DQN (target, update frequency=100)",4200,553.662021830846,2025-10-31T15:30:01.391748
"DQN (target, update frequency=100)",4400,553.1897014633761,2025-10-31T15:30:01.391749
"DQN (target, update frequency=100)",4600,550.833552188272,2025-10-31T15:30:01.391751
"DQN (target, update frequency=100)",4800,553.6097470290381,2025-10-31T15:30:01.391753
"DQN (target, update frequency=100)",5000,552.320027971978,2025-10-31T15:30:01.391754
"DQN (target, update frequency=100)",5200,553.8669455854,2025-10-31T15:30:01.391761
"DQN (target, update frequency=100)",5400,552.986147675648,2025-10-31T15:30:01.391762
"DQN (target, update frequency=100)",5600,552.825602897068,2025-10-31T15:30:01.391764
"DQN (target, update frequency=100)",5800,549.933899345138,2025-10-31T15:30:01.391766
"DQN (target, update frequency=100)",6000,552.437756679874,2025-10-31T15:30:01.391767
"DQN (target, update frequency=100)",6200,554.126853212006,2025-10-31T15:30:01.391769
"DQN (target, update frequency=100)",6400,549.67358045773,2025-10-31T15:30:01.391770
"DQN (target, update frequency=100)",6600,554.4049159050261,2025-10-31T15:30:01.391772
"DQN (target, update frequency=100)",6800,553.790617621966,2025-10-31T15:30:01.391773
"DQN (target, update frequency=100)",7000,549.240330725578,2025-10-31T15:30:01.391775
"DQN (target, update frequency=100)",7200,552.894297378672,2025-10-31T15:30:01.391777
"DQN (target, update frequency=100)",7400,554.778713870366,2025-10-31T15:30:01.391778
"DQN (target, update frequency=100)",7600,551.0755395676181,2025-10-31T15:30:01.391780
"DQN (target, update frequency=100)",7800,554.077021235022,2025-10-31T15:30:01.391781
"DQN (target, update frequency=100)",8000,552.5070232064901,2025-10-31T15:30:01.391783
"DQN (target, update frequency=100)",8200,554.058835981394,2025-10-31T15:30:01.391785
"DQN (target, update frequency=100)",8400,554.816408425096,2025-10-31T15:30:01.391786
"DQN (target, update frequency=100)",8600,553.5541336067481,2025-10-31T15:30:01.391788
"DQN (target, update frequency=100)",8800,554.9067785164681,2025-10-31T15:30:01.391789
"DQN (target, update frequency=100)",9000,552.4252386989881,2025-10-31T15:30:01.391791
"DQN (target, update frequency=100)",9200,552.95596584964,2025-10-31T15:30:01.391793
"DQN (target, update frequency=100)",9400,553.9364849652941,2025-10-31T15:30:01.391794
"DQN (target, update frequency=100)",9600,549.355544290858,2025-10-31T15:30:01.391796
"DQN (target, update frequency=100)",9800,554.226792693746,2025-10-31T15:30:01.391797
"DQN (target, update frequency=100)",10000,553.7551879394821,2025-10-31T15:30:01.391799
"DQN (target, update frequency=100)",10200,554.2878204844701,2025-10-31T15:30:01.391800
"DQN (target, update frequency=100)",10400,553.776545376652,2025-10-31T15:30:01.391802
"DQN (target, update frequency=100)",10600,554.237344242396,2025-10-31T15:30:01.391804
"DQN (target, update frequency=100)",10800,552.3658580895401,2025-10-31T15:30:01.391805
"DQN (target, update frequency=100)",11000,553.2061942251221,2025-10-31T15:30:01.391807
"DQN (target, update frequency=100)",11200,553.514756909842,2025-10-31T15:30:01.391808
"DQN (target, update frequency=100)",11400,553.6297242485041,2025-10-31T15:30:01.391810
"DQN (target, update frequency=100)",11600,554.06414524591,2025-10-31T15:30:01.391812
"DQN (target, update frequency=100)",11800,555.5656008596981,2025-10-31T15:30:01.391813
"DQN (target, update frequency=100)",12000,554.0446633520261,2025-10-31T15:30:01.391815
"DQN (target, update frequency=100)",12200,555.720035096686,2025-10-31T15:30:01.391816
"DQN (target, update frequency=100)",12400,554.513484770124,2025-10-31T15:30:01.391818
"DQN (target, update frequency=100)",12600,555.54306033289,2025-10-31T15:30:01.391819
"DQN (target, update frequency=100)",12800,552.397929277208,2025-10-31T15:30:01.391821
"DQN (target, update frequency=100)",13000,555.1131726307041,2025-10-31T15:30:01.391823
"DQN (target, update frequency=100)",13200,554.3637059346121,2025-10-31T15:30:01.391824
"DQN (target, update frequency=100)",13400,554.8772144509121,2025-10-31T15:30:01.391826
"DQN (target, update frequency=100)",13600,554.647185287812,2025-10-31T15:30:01.391828
"DQN (target, update frequency=100)",13800,553.282872192422,2025-10-31T15:30:01.391829
"DQN (target, update frequency=100)",14000,553.926636776426,2025-10-31T15:30:01.391831
"DQN (target, update frequency=100)",14200,555.449102772494,2025-10-31T15:30:01.391832
"DQN (target, update frequency=100)",14400,554.6831046000781,2025-10-31T15:30:01.391834
"DQN (target, update frequency=100)",14600,555.0142655086701,2025-10-31T15:30:01.391835
"DQN (target, update frequency=100)",14800,555.0375464654361,2025-10-31T15:30:01.391837
"DQN (target, update frequency=100)",15000,554.690024721536,2025-10-31T15:30:01.391838
"DQN (double, update frequency=100)",0,541.206428381746,2025-10-31T15:30:43.040493
"DQN (double, update frequency=100)",200,541.5540431057041,2025-10-31T15:30:43.040507
"DQN (double, update frequency=100)",400,549.293975364954,2025-10-31T15:30:43.040510
"DQN (double, update frequency=100)",600,551.4137804352381,2025-10-31T15:30:43.040512
"DQN (double, update frequency=100)",800,549.376080810376,2025-10-31T15:30:43.040513
"DQN (double, update frequency=100)",1000,553.549818577846,2025-10-31T15:30:43.040515
"DQN (double, update frequency=100)",1200,550.2851660175301,2025-10-31T15:30:43.040517
"DQN (double, update frequency=100)",1400,553.847118530864,2025-10-31T15:30:43.040518
"DQN (double, update frequency=100)",1600,554.4075646549401,2025-10-31T15:30:43.040520
"DQN (double, update frequency=100)",1800,551.3039605266221,2025-10-31T15:30:43.040521
"DQN (double, update frequency=100)",2000,551.3692600065821,2025-10-31T15:30:43.040523
"DQN (double, update frequency=100)",2200,553.262276230282,2025-10-31T15:30:43.040525
"DQN (double, update frequency=100)",2400,552.91588086825,2025-10-31T15:30:43.040526
"DQN (double, update frequency=100)",2600,546.9104573604501,2025-10-31T15:30:43.040528
"DQN (double, update frequency=100)",2800,553.9400028138881,2025-10-31T15:30:43.040529
"DQN (double, update frequency=100)",3000,553.5601601906881,2025-10-31T15:30:43.040531
"DQN (double, update frequency=100)",3200,553.70570807255,2025-10-31T15:30:43.040533
"DQN (double, update frequency=100)",3400,549.945882340264,2025-10-31T15:30:43.040534
"DQN (double, update frequency=100)",3600,553.981933329948,2025-10-31T15:30:43.040536
"DQN (double, update frequency=100)",3800,553.462897782632,2025-10-31T15:30:43.040537
"DQN (double, update frequency=100)",4000,552.5070263848261,2025-10-31T15:30:43.040539
"DQN (double, update frequency=100)",4200,554.629201511108,2025-10-31T15:30:43.040541
"DQN (double, update frequency=100)",4400,553.9622073420201,2025-10-31T15:30:43.040542
"DQN (double, update frequency=100)",4600,552.649478220316,2025-10-31T15:30:43.040544
"DQN (double, update frequency=100)",4800,552.626799592172,2025-10-31T15:30:43.040545
"DQN (double, update frequency=100)",5000,552.7703937509681,2025-10-31T15:30:43.040547
"DQN (double, update frequency=100)",5200,554.219702045002,2025-10-31T15:30:43.040548
"DQN (double, update frequency=100)",5400,555.573219217866,2025-10-31T15:30:43.040550
"DQN (double, update frequency=100)",5600,551.682860727348,2025-10-31T15:30:43.040551
"DQN (double, update frequency=100)",5800,553.2743292565681,2025-10-31T15:30:43.040553
"DQN (double, update frequency=100)",6000,554.957087736866,2025-10-31T15:30:43.040554
"DQN (double, update frequency=100)",6200,554.159589591748,2025-10-31T15:30:43.040556
"DQN (double, update frequency=100)",6400,554.051965517978,2025-10-31T15:30:43.040558
"DQN (double, update frequency=100)",6600,553.378850120966,2025-10-31T15:30:43.040559
"DQN (double, update frequency=100)",6800,552.54014692979,2025-10-31T15:30:43.040561
"DQN (double, update frequency=100)",7000,549.596571342382,2025-10-31T15:30:43.040562
"DQN (double, update frequency=100)",7200,552.7410205958961,2025-10-31T15:30:43.040564
"DQN (double, update frequency=100)",7400,554.404502070176,2025-10-31T15:30:43.040565
"DQN (double, update frequency=100)",7600,555.6689979313641,2025-10-31T15:30:43.040567
"DQN (double, update frequency=100)",7800,553.7285856915701,2025-10-31T15:30:43.040568
"DQN (double, update frequency=100)",8000,554.6006231050361,2025-10-31T15:30:43.040570
"DQN (double, update frequency=100)",8200,553.9027472696481,2025-10-31T15:30:43.040571
"DQN (double, update frequency=100)",8400,553.858641405274,2025-10-31T15:30:43.040573
"DQN (double, update frequency=100)",8600,553.634086563954,2025-10-31T15:30:43.040574
"DQN (double, update frequency=100)",8800,554.461382349604,2025-10-31T15:30:43.040576
"DQN (double, update frequency=100)",9000,553.299033336096,2025-10-31T15:30:43.040577
"DQN (double, update frequency=100)",9200,554.5972010566261,2025-10-31T15:30:43.040579
"DQN (double, update frequency=100)",9400,553.3403517531821,2025-10-31T15:30:43.040580
"DQN (double, update frequency=100)",9600,549.7448773059541,2025-10-31T15:30:43.040582
"DQN (double, update frequency=100)",9800,554.0189332034261,2025-10-31T15:30:43.040584
"DQN (double, update frequency=100)",10000,552.8791771686001,2025-10-31T15:30:43.040585
"DQN (double, update frequency=100)",10200,553.940584348172,2025-10-31T15:30:43.040587
"DQN (double, update frequency=100)",10400,553.12129400818,2025-10-31T15:30:43.040588
"DQN (double, update frequency=100)",10600,555.363178758316,2025-10-31T15:30:43.040590
"DQN (double, update frequency=100)",10800,553.664652242806,2025-10-31T15:30:43.040591
"DQN (double, update frequency=100)",11000,552.498947839138,2025-10-31T15:30:43.040593
"DQN (double, update frequency=100)",11200,553.855825987678,2025-10-31T15:30:43.040594
"DQN (double, update frequency=100)",11400,552.2476841017681,2025-10-31T15:30:43.040596
"DQN (double, update frequency=100)",11600,554.444946307252,2025-10-31T15:30:43.040597
"DQN (double, update frequency=100)",11800,555.0202940302901,2025-10-31T15:30:43.040599
"DQN (double, update frequency=100)",12000,553.5599855195981,2025-10-31T15:30:43.040600
"DQN (double, update frequency=100)",12200,552.80782948567,2025-10-31T15:30:43.040602
"DQN (double, update frequency=100)",12400,554.215631122032,2025-10-31T15:30:43.040603
"DQN (double, update frequency=100)",12600,554.217911343212,2025-10-31T15:30:43.040605
"DQN (double, update frequency=100)",12800,552.851707951192,2025-10-31T15:30:43.040606
"DQN (double, update frequency=100)",13000,555.53245366568,2025-10-31T15:30:43.040608
"DQN (double, update frequency=100)",13200,550.33565056299,2025-10-31T15:30:43.040610
"DQN (double, update frequency=100)",13400,555.0458650853501,2025-10-31T15:30:43.040611
"DQN (double, update frequency=100)",13600,553.926917237412,2025-10-31T15:30:43.040613
"DQN (double, update frequency=100)",13800,554.238164080804,2025-10-31T15:30:43.040614
"DQN (double, update frequency=100)",14000,554.208585963134,2025-10-31T15:30:43.040616
"DQN (double, update frequency=100)",14200,554.898626612294,2025-10-31T15:30:43.040617
"DQN (double, update frequency=100)",14400,554.2247404109321,2025-10-31T15:30:43.040619
"DQN (double, update frequency=100)",14600,555.119228836058,2025-10-31T15:30:43.040620
"DQN (double, update frequency=100)",14800,554.64457964243,2025-10-31T15:30:43.040622
"DQN (double, update frequency=100)",15000,553.8276877054101,2025-10-31T15:30:43.040623
"DQN (double, update frequency=1000)",0,541.206428381746,2025-10-31T15:31:21.809772
"DQN (double, update frequency=1000)",200,544.7200414500101,2025-10-31T15:31:21.809787
"DQN (double, update frequency=1000)",400,549.1098264799441,2025-10-31T15:31:21.809790
"DQN (double, update frequency=1000)",600,550.280209385962,2025-10-31T15:31:21.809791
"DQN (double, update frequency=1000)",800,552.620256644734,2025-10-31T15:31:21.809793
"DQN (double, update frequency=1000)",1000,550.366739371918,2025-10-31T15:31:21.809795
"DQN (double, update frequency=1000)",1200,554.065690881628,2025-10-31T15:31:21.809796
"DQN (double, update frequency=1000)",1400,553.008476193278,2025-10-31T15:31:21.809798
"DQN (double, update frequency=1000)",1600,554.3325860369861,2025-10-31T15:31:21.809800
"DQN (double, update frequency=1000)",1800,551.2457300673241,2025-10-31T15:31:21.809801
"DQN (double, update frequency=1000)",2000,552.844801613556,2025-10-31T15:31:21.809803
"DQN (double, update frequency=1000)",2200,554.051654000384,2025-10-31T15:31:21.809804
"DQN (double, update frequency=1000)",2400,553.5167584201521,2025-10-31T15:31:21.809806
"DQN (double, update frequency=1000)",2600,550.1024091292461,2025-10-31T15:31:21.809808
"DQN (double, update frequency=1000)",2800,553.3625116419621,2025-10-31T15:31:21.809809
"DQN (double, update frequency=1000)",3000,551.30271660913,2025-10-31T15:31:21.809811
"DQN (double, update frequency=1000)",3200,551.5218785974361,2025-10-31T15:31:21.809812
"DQN (double, update frequency=1000)",3400,551.122825767674,2025-10-31T15:31:21.809814
"DQN (double, update frequency=1000)",3600,552.3408754491461,2025-10-31T15:31:21.809815
"DQN (double, update frequency=1000)",3800,554.414448403966,2025-10-31T15:31:21.809817
"DQN (double, update frequency=1000)",4000,551.731573793758,2025-10-31T15:31:21.809819
"DQN (double, update frequency=1000)",4200,549.942424854142,2025-10-31T15:31:21.809820
"DQN (double, update frequency=1000)",4400,553.633811167252,2025-10-31T15:31:21.809822
"DQN (double, update frequency=1000)",4600,548.480856040196,2025-10-31T15:31:21.809823
"DQN (double, update frequency=1000)",4800,552.4375859960221,2025-10-31T15:31:21.809825
"DQN (double, update frequency=1000)",5000,549.7161821490461,2025-10-31T15:31:21.809826
"DQN (double, update frequency=1000)",5200,554.735339682134,2025-10-31T15:31:21.809828
"DQN (double, update frequency=1000)",5400,553.882807649902,2025-10-31T15:31:21.809829
"DQN (double, update frequency=1000)",5600,555.045730701642,2025-10-31T15:31:21.809831
"DQN (double, update frequency=1000)",5800,554.2997490463181,2025-10-31T15:31:21.809832
"DQN (double, update frequency=1000)",6000,554.115317968678,2025-10-31T15:31:21.809834
"DQN (double, update frequency=1000)",6200,552.475305793184,2025-10-31T15:31:21.809835
"DQN (double, update frequency=1000)",6400,554.0766695535641,2025-10-31T15:31:21.809837
"DQN (double, update frequency=1000)",6600,554.859038132212,2025-10-31T15:31:21.809838
"DQN (double, update frequency=1000)",6800,552.7246947010341,2025-10-31T15:31:21.809840
"DQN (double, update frequency=1000)",7000,552.964632224886,2025-10-31T15:31:21.809842
"DQN (double, update frequency=1000)",7200,549.892399113374,2025-10-31T15:31:21.809843
"DQN (double, update frequency=1000)",7400,551.6707394682401,2025-10-31T15:31:21.809845
"DQN (double, update frequency=1000)",7600,554.6412980318661,2025-10-31T15:31:21.809846
"DQN (double, update frequency=1000)",7800,553.2549784940361,2025-10-31T15:31:21.809848
"DQN (double, update frequency=1000)",8000,555.097931540658,2025-10-31T15:31:21.809849
"DQN (double, update frequency=1000)",8200,555.016006661594,2025-10-31T15:31:21.809851
"DQN (double, update frequency=1000)",8400,554.1278709474541,2025-10-31T15:31:21.809852
"DQN (double, update frequency=1000)",8600,554.3645915583361,2025-10-31T15:31:21.809854
"DQN (double, update frequency=1000)",8800,553.02494580662,2025-10-31T15:31:21.809855
"DQN (double, update frequency=1000)",9000,550.4196911456661,2025-10-31T15:31:21.809857
"DQN (double, update frequency=1000)",9200,553.16152955637,2025-10-31T15:31:21.809858
"DQN (double, update frequency=1000)",9400,554.8608100097421,2025-10-31T15:31:21.809860
"DQN (double, update frequency=1000)",9600,553.013806172328,2025-10-31T15:31:21.809862
"DQN (double, update frequency=1000)",9800,553.2212654200181,2025-10-31T15:31:21.809863
"DQN (double, update frequency=1000)",10000,554.0925816380541,2025-10-31T15:31:21.809865
"DQN (double, update frequency=1000)",10200,554.414771797822,2025-10-31T15:31:21.809866
"DQN (double, update frequency=1000)",10400,552.704541078486,2025-10-31T15:31:21.809868
"DQN (double, update frequency=1000)",10600,554.6392180926321,2025-10-31T15:31:21.809869
"DQN (double, update frequency=1000)",10800,554.923044277372,2025-10-31T15:31:21.809871
"DQN (double, update frequency=1000)",11000,555.2290920170481,2025-10-31T15:31:21.809872
"DQN (double, update frequency=1000)",11200,554.88743858628,2025-10-31T15:31:21.809874
"DQN (double, update frequency=1000)",11400,552.6207098590061,2025-10-31T15:31:21.809875
"DQN (double, update frequency=1000)",11600,553.270259399968,2025-10-31T15:31:21.809877
"DQN (double, update frequency=1000)",11800,553.2060925447561,2025-10-31T15:31:21.809879
"DQN (double, update frequency=1000)",12000,554.278549299516,2025-10-31T15:31:21.809880
"DQN (double, update frequency=1000)",12200,554.461954977766,2025-10-31T15:31:21.809882
"DQN (double, update frequency=1000)",12400,551.6192959824081,2025-10-31T15:31:21.809883
"DQN (double, update frequency=1000)",12600,554.76227850448,2025-10-31T15:31:21.809885
"DQN (double, update frequency=1000)",12800,552.591791749688,2025-10-31T15:31:21.809886
"DQN (double, update frequency=1000)",13000,554.712480608144,2025-10-31T15:31:21.809888
"DQN (double, update frequency=1000)",13200,553.0848006086461,2025-10-31T15:31:21.809889
"DQN (double, update frequency=1000)",13400,554.0005552683781,2025-10-31T15:31:21.809891
"DQN (double, update frequency=1000)",13600,552.7964175143441,2025-10-31T15:31:21.809893
"DQN (double, update frequency=1000)",13800,553.4384105845801,2025-10-31T15:31:21.809894
"DQN (double, update frequency=1000)",14000,553.5992904125501,2025-10-31T15:31:21.809896
"DQN (double, update frequency=1000)",14200,554.358573123152,2025-10-31T15:31:21.809897
"DQN (double, update frequency=1000)",14400,552.8869514454381,2025-10-31T15:31:21.809899
"DQN (double, update frequency=1000)",14600,554.7076077809841,2025-10-31T15:31:21.809900
"DQN (double, update frequency=1000)",14800,554.181907032392,2025-10-31T15:31:21.809902
"DQN (double, update frequency=1000)",15000,552.751791815758,2025-10-31T15:31:21.809903
"DQN (target + soft update, tau=0.001, h=128)",0,541.1252983381901,2025-10-31T15:32:08.122908
"DQN (target + soft update, tau=0.001, h=128)",200,543.005060215242,2025-10-31T15:32:08.122927
"DQN (target + soft update, tau=0.001, h=128)",400,542.545910361408,2025-10-31T15:32:08.122930
"DQN (target + soft update, tau=0.001, h=128)",600,542.4542606942761,2025-10-31T15:32:08.122932
"DQN (target + soft update, tau=0.001, h=128)",800,544.036006768114,2025-10-31T15:32:08.122934
"DQN (target + soft update, tau=0.001, h=128)",1000,546.3698344430501,2025-10-31T15:32:08.122936
"DQN (target + soft update, tau=0.001, h=128)",1200,547.97367959731,2025-10-31T15:32:08.122938
"DQN (target + soft update, tau=0.001, h=128)",1400,549.220976452558,2025-10-31T15:32:08.122940
"DQN (target + soft update, tau=0.001, h=128)",1600,549.44859236635,2025-10-31T15:32:08.122942
"DQN (target + soft update, tau=0.001, h=128)",1800,550.3593679556681,2025-10-31T15:32:08.122944
"DQN (target + soft update, tau=0.001, h=128)",2000,550.766922491032,2025-10-31T15:32:08.122947
"DQN (target + soft update, tau=0.001, h=128)",2200,553.30633692307,2025-10-31T15:32:08.122949
"DQN (target + soft update, tau=0.001, h=128)",2400,553.686248710846,2025-10-31T15:32:08.122951
"DQN (target + soft update, tau=0.001, h=128)",2600,554.1025597242041,2025-10-31T15:32:08.122952
"DQN (target + soft update, tau=0.001, h=128)",2800,554.6407760278,2025-10-31T15:32:08.122954
"DQN (target + soft update, tau=0.001, h=128)",3000,554.7321137256821,2025-10-31T15:32:08.122956
"DQN (target + soft update, tau=0.001, h=128)",3200,554.869247045974,2025-10-31T15:32:08.122957
"DQN (target + soft update, tau=0.001, h=128)",3400,555.453969959914,2025-10-31T15:32:08.122959
"DQN (target + soft update, tau=0.001, h=128)",3600,554.5066414042541,2025-10-31T15:32:08.122961
"DQN (target + soft update, tau=0.001, h=128)",3800,554.989042601794,2025-10-31T15:32:08.122962
"DQN (target + soft update, tau=0.001, h=128)",4000,554.830881676246,2025-10-31T15:32:08.122964
"DQN (target + soft update, tau=0.001, h=128)",4200,554.9372332604561,2025-10-31T15:32:08.122966
"DQN (target + soft update, tau=0.001, h=128)",4400,554.914936323496,2025-10-31T15:32:08.122967
"DQN (target + soft update, tau=0.001, h=128)",4600,553.7931191353181,2025-10-31T15:32:08.122969
"DQN (target + soft update, tau=0.001, h=128)",4800,555.224798145652,2025-10-31T15:32:08.122971
"DQN (target + soft update, tau=0.001, h=128)",5000,555.290436635134,2025-10-31T15:32:08.122972
"DQN (target + soft update, tau=0.001, h=128)",5200,554.917032096292,2025-10-31T15:32:08.122974
"DQN (target + soft update, tau=0.001, h=128)",5400,555.555933950122,2025-10-31T15:32:08.122975
"DQN (target + soft update, tau=0.001, h=128)",5600,555.3618810610601,2025-10-31T15:32:08.122977
"DQN (target + soft update, tau=0.001, h=128)",5800,555.07238678134,2025-10-31T15:32:08.122979
"DQN (target + soft update, tau=0.001, h=128)",6000,554.43541095973,2025-10-31T15:32:08.122980
"DQN (target + soft update, tau=0.001, h=128)",6200,554.4231920625921,2025-10-31T15:32:08.122982
"DQN (target + soft update, tau=0.001, h=128)",6400,555.3484547793761,2025-10-31T15:32:08.122984
"DQN (target + soft update, tau=0.001, h=128)",6600,555.2318626178001,2025-10-31T15:32:08.122986
"DQN (target + soft update, tau=0.001, h=128)",6800,554.90872353058,2025-10-31T15:32:08.122987
"DQN (target + soft update, tau=0.001, h=128)",7000,555.4660327989441,2025-10-31T15:32:08.122989
"DQN (target + soft update, tau=0.001, h=128)",7200,555.259723436062,2025-10-31T15:32:08.122990
"DQN (target + soft update, tau=0.001, h=128)",7400,554.8425071279801,2025-10-31T15:32:08.122992
"DQN (target + soft update, tau=0.001, h=128)",7600,555.36055429653,2025-10-31T15:32:08.122994
"DQN (target + soft update, tau=0.001, h=128)",7800,555.2114997888681,2025-10-31T15:32:08.122995
"DQN (target + soft update, tau=0.001, h=128)",8000,555.448889790568,2025-10-31T15:32:08.122997
"DQN (target + soft update, tau=0.001, h=128)",8200,555.32156783554,2025-10-31T15:32:08.122999
"DQN (target + soft update, tau=0.001, h=128)",8400,554.912369936118,2025-10-31T15:32:08.123000
"DQN (target + soft update, tau=0.001, h=128)",8600,555.279913121778,2025-10-31T15:32:08.123002
"DQN (target + soft update, tau=0.001, h=128)",8800,555.473305156082,2025-10-31T15:32:08.123004
"DQN (target + soft update, tau=0.001, h=128)",9000,555.325838326922,2025-10-31T15:32:08.123005
"DQN (target + soft update, tau=0.001, h=128)",9200,555.0577391675481,2025-10-31T15:32:08.123007
"DQN (target + soft update, tau=0.001, h=128)",9400,555.2624811529361,2025-10-31T15:32:08.123008
"DQN (target + soft update, tau=0.001, h=128)",9600,555.1611527945701,2025-10-31T15:32:08.123010
"DQN (target + soft update, tau=0.001, h=128)",9800,555.0901177870361,2025-10-31T15:32:08.123017
"DQN (target + soft update, tau=0.001, h=128)",10000,555.24043850527,2025-10-31T15:32:08.123019
"DQN (target + soft update, tau=0.001, h=128)",10200,555.082943520092,2025-10-31T15:32:08.123021
"DQN (target + soft update, tau=0.001, h=128)",10400,554.6349114131081,2025-10-31T15:32:08.123022
"DQN (target + soft update, tau=0.001, h=128)",10600,555.059524446748,2025-10-31T15:32:08.123024
"DQN (target + soft update, tau=0.001, h=128)",10800,555.1487419927721,2025-10-31T15:32:08.123026
"DQN (target + soft update, tau=0.001, h=128)",11000,554.75688887437,2025-10-31T15:32:08.123027
"DQN (target + soft update, tau=0.001, h=128)",11200,555.7728047546981,2025-10-31T15:32:08.123029
"DQN (target + soft update, tau=0.001, h=128)",11400,555.2125915356361,2025-10-31T15:32:08.123030
"DQN (target + soft update, tau=0.001, h=128)",11600,555.522868855512,2025-10-31T15:32:08.123032
"DQN (target + soft update, tau=0.001, h=128)",11800,555.0886932086021,2025-10-31T15:32:08.123034
"DQN (target + soft update, tau=0.001, h=128)",12000,554.913164418508,2025-10-31T15:32:08.123035
"DQN (target + soft update, tau=0.001, h=128)",12200,555.068408502348,2025-10-31T15:32:08.123037
"DQN (target + soft update, tau=0.001, h=128)",12400,555.396051894466,2025-10-31T15:32:08.123038
"DQN (target + soft update, tau=0.001, h=128)",12600,554.621423478664,2025-10-31T15:32:08.123040
"DQN (target + soft update, tau=0.001, h=128)",12800,554.299534295186,2025-10-31T15:32:08.123041
"DQN (target + soft update, tau=0.001, h=128)",13000,554.97929505791,2025-10-31T15:32:08.123043
"DQN (target + soft update, tau=0.001, h=128)",13200,554.5691215230161,2025-10-31T15:32:08.123045
"DQN (target + soft update, tau=0.001, h=128)",13400,555.47927322656,2025-10-31T15:32:08.123046
"DQN (target + soft update, tau=0.001, h=128)",13600,555.248321866472,2025-10-31T15:32:08.123048
"DQN (target + soft update, tau=0.001, h=128)",13800,554.768789752198,2025-10-31T15:32:08.123050
"DQN (target + soft update, tau=0.001, h=128)",14000,554.823251202618,2025-10-31T15:32:08.123051
"DQN (target + soft update, tau=0.001, h=128)",14200,553.8948916575561,2025-10-31T15:32:08.123053
"DQN (target + soft update, tau=0.001, h=128)",14400,555.125125661136,2025-10-31T15:32:08.123054
"DQN (target + soft update, tau=0.001, h=128)",14600,554.8679125034181,2025-10-31T15:32:08.123056
"DQN (target + soft update, tau=0.001, h=128)",14800,555.088311615988,2025-10-31T15:32:08.123057
"DQN (target + soft update, tau=0.001, h=128)",15000,554.943995977928,2025-10-31T15:32:08.123059
"DQN (target + soft update, tau=0.001, h=256)",0,541.206428381746,2025-10-31T15:32:52.738155
"DQN (target + soft update, tau=0.001, h=256)",200,542.451273385278,2025-10-31T15:32:52.738176
"DQN (target + soft update, tau=0.001, h=256)",400,542.493323617512,2025-10-31T15:32:52.738178
"DQN (target + soft update, tau=0.001, h=256)",600,545.619401140116,2025-10-31T15:32:52.738180
"DQN (target + soft update, tau=0.001, h=256)",800,548.9392214314,2025-10-31T15:32:52.738182
"DQN (target + soft update, tau=0.001, h=256)",1000,548.713930179574,2025-10-31T15:32:52.738184
"DQN (target + soft update, tau=0.001, h=256)",1200,551.279194070932,2025-10-31T15:32:52.738185
